,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,pv_area_id,time_created,obstacle,type
796,796,796,796,1023,602,2020-11-12 12:26:00,"MULTIPOLYGON (((48.4002552175382 11.98306038466299, 48.4002605598777 11.98304965582694, 48.40027035416539 11.98305904355849, 48.40026234065743 11.98307245460356, 48.4002552175382 11.98306038466299)), ((48.40031932557558 11.9831328043064, 48.40032377751959 11.98312207547034, 48.40033446218371 11.9831328043064, 48.40032644868585 11.98314353314246, 48.40031932557558 11.9831328043064)))",chimney
797,797,797,797,1024,603,2020-11-12 12:28:00,"MULTIPOLYGON (((48.40087966697528 11.98322390201913, 48.40088055735431 11.98321049097406, 48.40089480341668 11.98319842103349, 48.40090103606772 11.98320914986955, 48.40088055735431 11.98322926643716, 48.40087966697528 11.98322390201913)))",unknown
798,798,798,798,1025,603,2020-11-12 12:28:00,"MULTIPOLYGON (((48.4007763829019 11.98319439771997, 48.40078973861284 11.98318366888391, 48.400807546222 11.983199762138, 48.4008022039399 11.98321987870561, 48.40078528670957 11.98322792533265, 48.4007763829019 11.98319439771997)), ((48.40081288850352 11.9833083916031, 48.40082713458484 11.98329363945352, 48.4008413806622 11.98330973270761, 48.40083959990275 11.98332448485719, 48.40082179230483 11.98333655479776, 48.40081288850352 11.9833083916031)))",dormer
799,799,799,799,1026,603,2020-11-12 12:28:00,"MULTIPOLYGON (((48.40081110774307 11.98321183207856, 48.40081823078448 11.98320780876504, 48.4008244634449 11.98321317318307, 48.4008280249648 11.98322524312364, 48.40081645002422 11.98323060754167, 48.40081110774307 11.98321183207856)), ((48.40084049028246 11.98329363945352, 48.40084850369936 11.98328961614, 48.400856517115 11.9833083916031, 48.40084405180126 11.98331509712564, 48.40084049028246 11.98329363945352)))",chimney
800,800,800,800,1122,644,2020-11-13 13:55:00,"MULTIPOLYGON (((48.40904766859291 11.98787715041997, 48.40897823013285 11.98789726698758, 48.40898001060736 11.98791738355519, 48.409049449065 11.98789860809209, 48.40904766859291 11.98787715041997)), ((48.40893727920169 11.98786373937489, 48.40894707181868 11.98792811239125, 48.40891057205493 11.9879375001228, 48.40890077943092 11.98787044489743, 48.40893727920169 11.98786373937489)), ((48.40890790133947 11.98778193199994, 48.40891502324703 11.98784496391179, 48.40889632823757 11.98785166943433, 48.40888831608856 11.98778863752248, 48.40890790133947 11.98778193199994)), ((48.40899514463825 11.98777254426839, 48.40899781534913 11.98780338967206, 48.40903431505026 11.98779534304501, 48.40903431505026 11.98780741298558, 48.40896576680946 11.98782752955319, 48.40896309609691 11.98781411850812, 48.4089791203701 11.98780875409009, 48.40897644965826 11.98777924979093, 48.40899514463825 11.98777254426839)))",pvmodule
801,801,801,801,1028,604,2020-11-12 12:37:00,"MULTIPOLYGON (((48.401614955598 11.98354110329398, 48.40161762669645 11.9835639020706, 48.40160045554228 11.98357343673706, 48.40159689407646 11.98355197906494, 48.401614955598 11.98354110329398)), ((48.40153304184452 11.98358267753371, 48.40153838404986 11.98361084072836, 48.40151879596088 11.98361620514639, 48.40151523448937 11.98359072416075, 48.40153304184452 11.98358267753371)), ((48.40147249681151 11.98362022845992, 48.40147694865463 11.98364436834105, 48.40146003164872 11.98365241496809, 48.40145468943514 11.98362827508696, 48.40147249681151 11.98362022845992)))",window
802,802,802,802,1029,604,2020-11-12 12:37:00,"MULTIPOLYGON (((48.40165502205982 11.98354914992102, 48.40165858352157 11.98356524317511, 48.40162742072285 11.98359206526526, 48.40162296889288 11.98355987875708, 48.40165502205982 11.98354914992102)), ((48.40158824460591 11.98355719654807, 48.40159803863799 11.98361084072836, 48.4015650950681 11.98363229840048, 48.40154995882615 11.98357731311568, 48.40158824460591 11.98355719654807)), ((48.40151167301757 11.9835987707878, 48.40152324779995 11.98365241496809, 48.40148763307653 11.98367387264021, 48.40147516791744 11.98362022845992, 48.40151167301757 11.9835987707878)))",dormer
803,803,803,803,1030,605,2020-11-12 12:53:00,"MULTIPOLYGON (((48.40140819718209 11.98376868958163, 48.40141086829137 11.98377807731318, 48.40142244309668 11.98377539510417, 48.40142511420522 11.98379417056727, 48.40140730681227 11.98380489940333, 48.40140819718209 11.98381160492587, 48.40139929348342 11.98381562823939, 48.40140018385334 11.98382367486644, 48.40138237645168 11.98384245032954, 48.40137258237811 11.98380489940333, 48.40138504756231 11.98379551167178, 48.40138415719214 11.98378344173121, 48.40140819718209 11.98376868958163)), ((48.401419771988 11.98362921471286, 48.401435798638 11.9836359202354, 48.40142600457472 11.98364262575793, 48.40143045642191 11.98366810674357, 48.40143045642191 11.98369224662471, 48.401419771988 11.98362921471286)), ((48.40134765200048 11.9836734711616, 48.40135922682016 11.98367883557963, 48.40136278830265 11.98371236319232, 48.40135388459602 11.98373650307345, 48.40134765200048 11.9836734711616)))",unknown
804,804,804,804,1031,605,2020-11-12 12:53:00,"MULTIPOLYGON (((48.40138765752218 11.98384165763855, 48.40139210937271 11.98386445641518, 48.40140641644248 11.98384915585208, 48.40140196459318 11.98382501597094, 48.40138765752218 11.98384165763855)), ((48.40132895420926 11.98386659021068, 48.40133162532268 11.98388000125575, 48.40132094086804 11.98388134236026, 48.4013200504967 11.98386927241969, 48.40132895420926 11.98386659021068)), ((48.40133340606493 11.98388804788279, 48.40133607717813 11.98390011782336, 48.40132361198191 11.98390011782336, 48.40132272161063 11.98388804788279, 48.40133340606493 11.98388804788279)), ((48.40130313343862 11.98371236319232, 48.40130936603961 11.98374320859599, 48.40128799711872 11.98375661964107, 48.40128354525905 11.9837271153419, 48.40130313343862 11.98371236319232)), ((48.40144292159195 11.98363055581737, 48.40144826380675 11.98366274232554, 48.40143045642191 11.98366810674357, 48.40142600457472 11.98364396686244, 48.40144292159195 11.98363055581737)), ((48.40137970534088 11.98367078895259, 48.40136634978484 11.98367481226611, 48.40136991126679 11.98370297546077, 48.40138682830268 11.98369761104274, 48.40137970534088 11.98367078895259)))",window
805,805,805,805,1032,605,2020-11-12 12:53:00,"MULTIPOLYGON (((48.40142066235757 11.98364799017596, 48.40143039527129 11.98369950056076, 48.4013948416335 11.98372309202838, 48.40138237645168 11.98366944784808, 48.40142066235757 11.98364799017596)), ((48.40134587125875 11.98369224662471, 48.40135566533747 11.98374857301402, 48.40131916012538 11.98377003068614, 48.401306694925 11.98371504540133, 48.40134587125875 11.98369224662471)))",dormer
806,806,806,806,1033,606,2020-11-12 12:56:00,"MULTIPOLYGON (((48.4014206798908 11.98401719539412, 48.40140999545486 11.98403597085722, 48.4014171184124 11.98406011073836, 48.40143136432452 11.98405206411131, 48.4014206798908 11.98401719539412)), ((48.40145273318522 11.98402658312567, 48.4014536235542 11.98404804079779, 48.40143848727907 11.98405608742484, 48.40145273318522 11.98402658312567)))",unknown
807,807,807,807,1034,606,2020-11-12 12:56:00,"MULTIPOLYGON (((48.40141266656403 11.98386833279379, 48.40141978952123 11.98389515488394, 48.40140643397569 11.98391258924254, 48.40139931101665 11.9838871082569, 48.40141266656403 11.98386833279379)), ((48.40142157026036 11.98391661255606, 48.40142602210794 11.98393002360114, 48.40141355693375 11.98394343464621, 48.40140821471529 11.98392868249663, 48.40142157026036 11.98391661255606)), ((48.40145273318522 11.98405206411131, 48.40145718503005 11.98406413405188, 48.4014447198635 11.98407754509696, 48.40144026801755 11.98406413405188, 48.40145273318522 11.98405206411131)), ((48.40146252724334 11.98408827393301, 48.40146786945608 11.98410034387358, 48.40145540429216 11.98411643712767, 48.40145095244715 11.9841030260826, 48.40146252724334 11.98408827393301)), ((48.4013984206467 11.98415264694937, 48.40140109175652 11.98416605799445, 48.40138951694633 11.98416471688994, 48.40138684583592 11.98415264694937, 48.4013984206467 11.98415264694937)), ((48.40138773620608 11.98410168497809, 48.4013939687967 11.98413118927725, 48.40138061324441 11.98412850706824, 48.4013752710225 11.98410168497809, 48.40138773620608 11.98410168497809)), ((48.40136013472404 11.983995737722, 48.40136547694755 11.98402390091666, 48.40135568287072 11.98402390091666, 48.4013503406462 11.98399841993102, 48.40136013472404 11.983995737722)))",window
808,808,808,808,1035,606,2020-11-12 12:56:00,"MULTIPOLYGON (((48.40132362951519 11.98395014016875, 48.40132451988643 11.98392600028761, 48.40135123101699 11.98393270581015, 48.40136280583587 11.9839783033634, 48.40133520434033 11.98399439661749, 48.40132362951519 11.98395014016875)), ((48.40135301175853 11.98403731196173, 48.40137972287413 11.98404401748427, 48.40139218805661 11.98409229724654, 48.40136280583587 11.98411107270964, 48.40135212138777 11.98406279294737, 48.40135301175853 11.98403731196173)))",dormer
809,809,809,809,1036,606,2020-11-12 12:56:00,"MULTIPOLYGON (((48.40139485916675 11.98401451318511, 48.40140732434552 11.98400646655806, 48.40140910508508 11.9840131720806, 48.4013984206467 11.98402658312567, 48.40139485916675 11.98401451318511)))",chimney
810,810,810,810,1037,607,2020-11-12 12:57:00,"MULTIPOLYGON (((48.40397349248052 11.98020196949495, 48.40405807327421 11.98044605051531, 48.40395924728039 11.98053992783083, 48.40386932436238 11.98029450570597, 48.40397349248052 11.98020196949495)))",pvmodule
811,811,811,811,1038,608,2020-11-12 13:03:00,"MULTIPOLYGON (((48.40310426220027 11.97783887386322, 48.40310588080404 11.97785267183806, 48.40309964842315 11.97784998962905, 48.40310426220027 11.97783887386322)), ((48.40311122284419 11.97783255527045, 48.40311478420397 11.9778406018975, 48.40310855182417 11.97784328410651, 48.40311122284419 11.97783255527045)), ((48.40311389386407 11.9778781528237, 48.40311745522366 11.97789022276427, 48.40310677114412 11.97788888165976, 48.40311389386407 11.9778781528237)), ((48.40312279726259 11.97791570374991, 48.4031352620179 11.97790497491385, 48.40314149439445 11.97792240927245, 48.40312813930096 11.97793313810851, 48.40312279726259 11.97791570374991)), ((48.40315039778814 11.97795727798964, 48.4031557398236 11.97798141787078, 48.40314238473386 11.97799080560233, 48.40313081031994 11.97796934793021, 48.40315039778814 11.97795727798964)), ((48.40313437167834 11.97795057246711, 48.40313882337603 11.97794789025809, 48.40314060405495 11.97795727798964, 48.4031352620179 11.97795861909415, 48.40313437167834 11.97795057246711)), ((48.40317354660445 11.97806322524573, 48.40317710795989 11.97805651972319, 48.40318334033127 11.97806456635024, 48.40317799829869 11.97806858966376, 48.40317354660445 11.97806322524573)), ((48.40314950744884 11.97799348781134, 48.40315217846666 11.97800019333388, 48.40314683643084 11.9780042166474, 48.4031432750733 11.97799617002036, 48.40314950744884 11.97799348781134)), ((48.40315752050198 11.97801494548346, 48.40316375287578 11.97801494548346, 48.40316286253668 11.97802567431952, 48.40315752050198 11.97802299211051, 48.40315752050198 11.97801494548346)), ((48.40315306880595 11.9780390853646, 48.40315395914518 11.97802433321502, 48.4031646432148 11.97803774426009, 48.40315306880595 11.9780390853646)), ((48.4031601915194 11.97793582031752, 48.40316820457086 11.97793045589949, 48.40316642389287 11.97794118473555, 48.4031601915194 11.97793582031752)), ((48.40310142910349 11.97776415894057, 48.40310231944363 11.97775343010451, 48.40310944216419 11.97776415894057, 48.40310142910349 11.97776415894057)), ((48.40309252570122 11.97774270126845, 48.40309252570122 11.97773599574592, 48.40309964842315 11.97773733685042, 48.40309252570122 11.97774270126845)), ((48.40303198252442 11.97776415894057, 48.40304266661969 11.97776281783606, 48.40308540297826 11.97787278840567, 48.40306314446266 11.97788217613723, 48.40307026718873 11.97786742398764, 48.40303198252442 11.97776415894057)), ((48.40297767167219 11.97781109759833, 48.40298746543669 11.9778057331803, 48.40302664047598 11.97791570374991, 48.40300527227649 11.97792911479499, 48.40301239501063 11.97790899822738, 48.40297767167219 11.97781109759833)), ((48.40292158007539 11.97792509148147, 48.40292603179167 11.97791838595893, 48.40293137385069 11.97792375037696, 48.40292692213487 11.977931797004, 48.40292158007539 11.97792509148147)), ((48.40290199251904 11.97793716142203, 48.4029055538935 11.9779492313626, 48.40289665045694 11.97795325467612, 48.40289397942566 11.97794789025809, 48.40290199251904 11.97793716142203)), ((48.40285302359526 11.97797739455726, 48.40286014635076 11.97797337124373, 48.40286370772811 11.97798141787078, 48.40285658497313 11.97798678228881, 48.40285302359526 11.97797739455726)), ((48.40282453256336 11.97800019333388, 48.40283788773656 11.97799080560233, 48.40284055877076 11.97800019333388, 48.40283076497797 11.9780042166474, 48.40282453256336 11.97800019333388)), ((48.40303376320713 11.97825097987677, 48.40303999559608 11.97824293324973, 48.40304355696086 11.9782550031903, 48.40303732457236 11.97825902650382, 48.40303376320713 11.97825097987677)), ((48.4030061626183 11.97827511975791, 48.40301239501063 11.97826304981734, 48.40301684671898 11.97827646086242, 48.40300883364369 11.97828450748946, 48.4030061626183 11.97827511975791)), ((48.40296520687823 11.97829523632552, 48.40297232961802 11.97828584859397, 48.40297678132988 11.97830060074355, 48.40297054893315 11.97830730626609, 48.40296520687823 11.97829523632552)), ((48.40293760625219 11.97832474062468, 48.40294294831003 11.97832071731116, 48.40294650968158 11.97833278725173, 48.40294116762414 11.97833949277427, 48.40293760625219 11.97832474062468)), ((48.40302485979303 11.977841943002, 48.40303020184167 11.97783657858397, 48.40303198252442 11.97784730742003, 48.4030275308174 11.97784998962905, 48.40302485979303 11.977841943002)), ((48.40303643423106 11.9778781528237, 48.40304266661969 11.97787144730117, 48.40304444730203 11.9778781528237, 48.40303732457236 11.97788351724173, 48.40303643423106 11.9778781528237)), ((48.40300972398545 11.97780170986678, 48.40301506603567 11.97779634544875, 48.40301773706062 11.97780170986678, 48.40300972398545 11.97780170986678)), ((48.40301684671898 11.97785133073356, 48.40302129842692 11.97784462521102, 48.40302218876847 11.97785267183806, 48.40301951774379 11.97785535404708, 48.40301684671898 11.97785133073356)), ((48.40277645391085 11.97805517861869, 48.40278268633134 11.97804847309615, 48.40278624771413 11.97806054303672, 48.40278090563984 11.97806590745475, 48.40277645391085 11.97805517861869)))",unknown
812,812,812,812,1039,608,2020-11-12 13:03:00,"MULTIPOLYGON (((48.40302931150028 11.97775343010451, 48.40306937684801 11.97786742398764, 48.40305780241745 11.97788754055526, 48.40301684671898 11.97777354667212, 48.40302931150028 11.97775343010451)), ((48.40297232961802 11.97779902765777, 48.40301150466893 11.97791033933188, 48.40300082056712 11.97792911479499, 48.40296075516537 11.97781646201636, 48.40297232961802 11.97779902765777)))",pvmodule
813,813,813,813,1040,609,2020-11-12 13:05:00,"MULTIPOLYGON (((48.40278684117078 11.97820806453254, 48.40276191148631 11.97823086330916, 48.40276458252452 11.97824561545874, 48.40275656940946 11.9782563442948, 48.40276725356259 11.97828584859397, 48.40277437633006 11.97829523632552, 48.4028046480808 11.97827243754889, 48.40278684117078 11.97820806453254)), ((48.40272896867023 11.97805651972319, 48.40272095554958 11.97809004733588, 48.40272896867023 11.97809138844039, 48.40277259563829 11.97821611115958, 48.40277971840503 11.97821074674155, 48.40272896867023 11.97805651972319)))",unknown
814,814,814,814,1041,610,2020-11-12 13:09:00,"MULTIPOLYGON (((48.4021152291947 11.98554316227478, 48.40212947491131 11.98557400767845, 48.40207694381157 11.98559680645507, 48.40207338237913 11.98559010093254, 48.40211879062421 11.9855659610514, 48.4021152291947 11.98554316227478)), ((48.40204311019319 11.98557534878296, 48.40205646557156 11.98560753529113, 48.40201907050331 11.98561826412719, 48.40204578126917 11.9856008297686, 48.40204311019319 11.98557534878296)), ((48.40211879062421 11.98542648618263, 48.4021161195521 11.98545062606376, 48.40211166776493 11.98542648618263, 48.40211879062421 11.98542648618263)), ((48.40206893058819 11.98544526164573, 48.40207605345348 11.98544526164573, 48.40207516309536 11.98546806042236, 48.40206893058819 11.98544526164573)), ((48.40202708373453 11.98546269600433, 48.4020359873233 11.98546269600433, 48.40203420660567 11.98548415367645, 48.40202708373453 11.98546269600433)), ((48.40198523684647 11.98548013036293, 48.40199414044255 11.98548013036293, 48.40199146936387 11.98550292913955, 48.40198523684647 11.98548013036293)))",unknown
