,Unnamed: 0,id,pv_area_id,time_created,obstacle,type
44,44,4686,100,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40972511250627 11.9885993175602, 48.40972288694638 11.98862010468006, 48.40973112151798 11.98863619793415, 48.40973953413437 11.98862613965034, 48.40974516034979 11.98861857582092, 48.40973721955208 11.98860320676327, 48.40972511250627 11.9885993175602)), ((48.40975128509061 11.98856766749382, 48.40976437138278 11.98857249547005, 48.40977217864688 11.98858844120264, 48.40976570671872 11.98859596479893, 48.40975840688227 11.98860449422359, 48.40974968268749 11.98859180737495, 48.40975128509061 11.98856766749382)), ((48.40970570562401 11.98852059472561, 48.4097162102667 11.98853440810204, 48.40971309448285 11.98857906688213, 48.40968745603288 11.98857718933582, 48.40967708492378 11.98855595965147, 48.40969267274527 11.98853403259277, 48.40970570562401 11.98852059472561)), ((48.40971594319951 11.98842028010845, 48.40970348006411 11.98841625679493, 48.40969582413808 11.98842524219513, 48.40969867285474 11.98844066489696, 48.40970712998234 11.98845206428528, 48.40971291643806 11.98844482232094, 48.40971594319951 11.98842028010845)), ((48.40976997979371 11.98835215199947, 48.40976009830779 11.98836073506832, 48.4097578727479 11.98838272918224, 48.409772294376 11.98839037347794, 48.40978137466036 11.98837642599106, 48.40977621136141 11.98836247850418, 48.40976997979371 11.98835215199947)), ((48.40978796231764 11.98838916648388, 48.40977808083172 11.98840123642445, 48.40977612233902 11.98842162121296, 48.40979294757181 11.98842497397423, 48.40980090617398 11.98841366846323, 48.40979410486295 11.98839935887814, 48.40978796231764 11.98838916648388)), ((48.40980532168481 11.98842483986378, 48.40979570726607 11.98843851912975, 48.40979499508691 11.98845876980782, 48.40980692408793 11.98846386600494, 48.40981849699938 11.98845286894798, 48.40981342272282 11.98843771446705, 48.40980532168481 11.98842483986378)), ((48.40972600273022 11.98846292723179, 48.40973819879844 11.9884658776617, 48.40973570617136 11.98848813999653, 48.40972840633491 11.98849806416988, 48.40972128454325 11.98848733533382, 48.40971718951305 11.98847338784695, 48.40972600273022 11.98846292723179)), ((48.4097286734021 11.98851415742397, 48.40973410376824 11.98852233816147, 48.40973374767866 11.98853896785736, 48.40972769415575 11.98853709031105, 48.40972048334169 11.98852233816147, 48.40972384838825 11.98851642389059, 48.4097286734021 11.98851415742397)))",dormer
45,45,5007,233,2021-06-03 16:14:13,"MULTIPOLYGON (((48.39907120685238 11.98026271503258, 48.39906466233093 11.98026765029717, 48.39907356644175 11.98029994409371, 48.39907956781244 11.98029994409371, 48.39907120685238 11.98026271503258)))",ladder
46,46,4687,100,2021-06-03 16:14:13,"MULTIPOLYGON (((48.4097286734021 11.98851415742397, 48.40972769415575 11.98851061690807, 48.40973089896199 11.98851061690807, 48.40973161114115 11.98851549852848, 48.40973743320584 11.98851718832016, 48.40973602665198 11.98854344714642, 48.40972384838825 11.98851642389059, 48.40972048334169 11.98852233816147, 48.40972769415575 11.98853709031105, 48.40973374767866 11.98853896785736, 48.40973410376824 11.98852233816147, 48.40973410376824 11.98852233816147, 48.4097286734021 11.98851415742397)), ((48.4097494156203 11.98841880489349, 48.40975635046492 11.98841994483232, 48.40976004489435 11.98842690516472, 48.40975773031206 11.98843432147264, 48.40975773031206 11.98843432147264, 48.4097494156203 11.98841880489349)), ((48.4097177859631 11.98852622736454, 48.40971823107508 11.98854500282764, 48.40971591649279 11.98855251301289, 48.4097158274704 11.98856230307579, 48.40971467017926 11.9885641806221, 48.40971333484332 11.98857692111492, 48.40971645062717 11.98853440810204, 48.40971458115686 11.98853226233482, 48.4097177859631 11.98852622736454)), ((48.40971598771071 11.98842074949503, 48.40971509748675 11.98844690103292, 48.40971331703884 11.98844837624788, 48.40971287192686 11.98845466602802, 48.40971073538936 11.98845508177042, 48.40971046832217 11.98844837624788, 48.40971296094926 11.98844502348661, 48.40971598771071 11.98842074949503)), ((48.40973828782084 11.98846627999306, 48.40973837684323 11.98849041987419, 48.40973650737292 11.98849243153095, 48.40973659639532 11.98849819828033, 48.40973463790261 11.98850061226845, 48.40973445985782 11.98850275803566, 48.40973330256668 11.98850356269836, 48.40973125505158 11.98849430907726, 48.40973597323855 11.98848800588608, 48.40973828782084 11.98846627999306)), ((48.40974012168219 11.98860783357382, 48.40974358465338 11.98860822249413, 48.40975229994592 11.98862077523231, 48.40975846029571 11.98862328309774, 48.4097620568005 11.98862801719666, 48.40975021682186 11.98864142824173, 48.40973769137079 11.98863351572514, 48.40973563495344 11.98863468248606, 48.40973294647709 11.98863448132038, 48.40974538290578 11.98861865628719, 48.40974012168219 11.98860783357382)), ((48.40976830617267 11.98858077008486, 48.40977915800271 11.98858472634315, 48.40978873681249 11.98859841902018, 48.40977776925334 11.98861103881359, 48.40976699754346 11.9886020265913, 48.40976176302659 11.98860523183107, 48.40976022293914 11.98860241551161, 48.40977253473647 11.98858877647877, 48.40976830617267 11.98858077008486)))",shadow
47,47,4647,82,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40871538935823 11.98857309580469, 48.40871719654982 11.98856993079805, 48.4087229119045 11.98857966721678, 48.4087176416709 11.98859462053204, 48.40870967400354 11.98859099954987, 48.40871538935823 11.98857309580469)))",shadow
48,48,6770,18,2021-06-10 08:03:34,"MULTIPOLYGON (((48.3968227506027 11.99823166478157, 48.39682520824164 11.99822828519821, 48.39683005228359 11.99823454815626, 48.39682963377261 11.99823684144497, 48.39683185099035 11.99823745835304, 48.39683337365794 11.99824246067286, 48.39683766562158 11.99824246067286, 48.39683724711061 11.99824830788851, 48.39683462028638 11.99824850905418, 48.3968336496971 11.9982522641468, 48.3968227506027 11.99823166478157)))",tree
49,49,4688,100,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40973973888589 11.98841786612034, 48.40974958476285 11.98843454946041, 48.40975404478488 11.98842783052683, 48.40974435024599 11.98841090578794, 48.40973973888589 11.98841786612034)))",chimney
50,50,4689,100,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40979861829841 11.98849665601015, 48.40979541349217 11.98849586475849, 48.40979567165711 11.98850380409718, 48.40979861829841 11.98850320060015, 48.40979861829841 11.98849665601015)), ((48.40977786717797 11.98843445558309, 48.40977452883813 11.98843850571871, 48.409776567451 11.98844507713079, 48.40978028858714 11.98844121474981, 48.40977786717797 11.98843445558309)))",unknown
51,51,4690,100,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40973748661928 11.98841424513817, 48.40974264991823 11.98842376698017, 48.40971318350525 11.98847513128281, 48.40970695193754 11.98846574355125, 48.40973748661928 11.98841424513817)))",ladder
52,52,4691,101,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40947161520526 11.98714415742397, 48.40948292111776 11.98714751018524, 48.40949176109503 11.98717985762596, 48.40948203088843 11.9871841223383, 48.40947303957218 11.98719109608173, 48.40946511653114 11.9871669562006, 48.40947161520526 11.98714415742397)), ((48.40939826030834 11.98706476403713, 48.40940377973019 11.98709373189449, 48.40941891362883 11.9871035219574, 48.40942283063789 11.98708152784348, 48.40941793437656 11.98705752207279, 48.40940826648603 11.98705937279701, 48.40939826030834 11.98706476403713)), ((48.4094336024128 11.98716306699753, 48.40944659976104 11.9871751369381, 48.40945231503335 11.9872005776906, 48.40944384005011 11.98720625056267, 48.40943529384853 11.98721094442844, 48.40942710373868 11.98718117190838, 48.4094336024128 11.98716306699753)))",dormer
53,53,4692,101,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40942369416034 11.98710543973684, 48.40942120151821 11.9871058152461, 48.40942144188013 11.98711392892838, 48.40942406805666 11.98711411668301, 48.40942369416034 11.98710543973684)), ((48.40942431732087 11.98713356269836, 48.40942194040856 11.98713337494373, 48.40942202943149 11.98713879300594, 48.40942444195298 11.98713865889549, 48.40942431732087 11.98713356269836)), ((48.40944548697438 11.98725998862028, 48.40944262933822 11.98725953264475, 48.40944278067721 11.98726429356575, 48.4094451842964 11.98726429356575, 48.40944548697438 11.98725998862028)), ((48.40949760990173 11.98715341104507, 48.40949422703028 11.98715394748688, 48.40949511725961 11.98716025067806, 48.40949841110813 11.98715944601536, 48.40949760990173 11.98715341104507)), ((48.40945343672231 11.98712552948236, 48.40944800632338 11.98712552948236, 48.40944880752978 11.98713317377806, 48.40945085505724 11.98713357610941, 48.40945138919484 11.98713894052744, 48.40945601838737 11.98713947696924, 48.40945592936443 11.98713075978994, 48.40945352574524 11.98713049156904, 48.40945343672231 11.98712552948236)), ((48.40947037778648 11.98704386962891, 48.40946705723108 11.98704386962891, 48.40946779612143 11.98705025328636, 48.4094707516828 11.98704998506546, 48.40947037778648 11.98704386962891)), ((48.40947757974178 11.987077517941, 48.40947498917442 11.987077517941, 48.40947481112855 11.98708252026081, 48.40947739279362 11.98708252026081, 48.40947757974178 11.987077517941)), ((48.40948915272309 11.98711679889202, 48.40948363330123 11.98711773766518, 48.40948363330123 11.98712551607132, 48.40948933076896 11.98712484551907, 48.40948915272309 11.98711679889202)), ((48.40939032836499 11.98703173263311, 48.40938667842473 11.98703213496447, 48.40938667842473 11.98703977926016, 48.40939006129619 11.98703977926016, 48.40939032836499 11.98703173263311)), ((48.40936103981998 11.98711681230307, 48.40935660647791 11.9871187569046, 48.40937968122219 11.9872102470541, 48.40938301067989 11.98720773918867, 48.40936103981998 11.98711681230307)))",unknown
54,54,6771,18,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39682990981176 11.99823287177563, 48.39683447781456 11.99823496389866, 48.3968494284514 11.9982491393733, 48.39684970449056 11.99826102155924, 48.39685454853251 11.99826165187836, 48.39685469100433 11.99826373059034, 48.39685884049615 11.99826456207514, 48.396858564457 11.99827394980669, 48.39686133375304 11.99827519703388, 48.39686157417424 11.99828034687519, 48.39685330190407 11.99828812528133, 48.39683379216892 11.99825258601189, 48.39683471823577 11.99824884433031, 48.39683738958243 11.99824845541, 48.3968378882338 11.99824239361763, 48.39683352503425 11.99824225950718, 48.39683194893972 11.998237444942, 48.39682978514892 11.9982370291996, 48.39683025708683 11.99823489684343, 48.39682990981176 11.99823287177563)))",shadow
55,55,6772,28,2021-06-10 08:03:34,"MULTIPOLYGON (((48.41314554198568 11.98692141693115, 48.41314643215038 11.98693938773155, 48.41313405886108 11.98694059472561, 48.41313361377873 11.98692222159386, 48.41314554198568 11.98692141693115)), ((48.41314465182099 11.98686267655373, 48.41314527493627 11.98687836747646, 48.41313788656928 11.98687836747646, 48.41313655132224 11.98686441998959, 48.41314465182099 11.98686267655373)))",window
56,56,6775,29,2021-06-10 08:03:34,"MULTIPOLYGON (((48.41254007314382 11.98633324384546, 48.41253662817033 11.9863362613306, 48.41272859419961 11.9868342670784, 48.41273290264191 11.98683037787533, 48.41254007314382 11.98633324384546)), ((48.4125526424011 11.98632376223659, 48.41254933985546 11.98632641762352, 48.41274232958487 11.9868274542675, 48.4127466469289 11.98682388692951, 48.4125526424011 11.98632376223659)), ((48.41250332675992 11.98643827915049, 48.41250886364238 11.98642972290373, 48.41251467647879 11.98644472986317, 48.41251135612966 11.9864472377286, 48.41250886364238 11.9864401566968, 48.41250402109566 11.98644057243919, 48.41250332675992 11.98643827915049)), ((48.41243993746734 11.98644801556921, 48.41243778324619 11.98644945055103, 48.41247102234442 11.9865384328351, 48.41247316766383 11.98653591155863, 48.41243993746734 11.98644801556921)))",unknown
57,57,4693,101,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40950775851611 11.98717406405449, 48.40951343817925 11.98719511939526, 48.4094767518285 11.98720473511457, 48.40943023734592 11.9872287542963, 48.40940791039429 11.98724837465525, 48.40940418033339 11.98723436011314, 48.409429329312 11.98722314847946, 48.40947295054925 11.98719632638931, 48.40950775851611 11.98717406405449)), ((48.40944773925458 11.98717924071789, 48.40945645459974 11.9872012616539, 48.40945965942533 11.98720376951933, 48.40943620188245 11.98721903128862, 48.40943517811871 11.98721149428129, 48.40944384005011 11.98720625056267, 48.40945231503335 11.9872005776906, 48.40944773925458 11.98717924071789)), ((48.40948584106997 11.98715713931561, 48.4094956692018 11.98718063546658, 48.4094740900428 11.9871952803278, 48.40947376956024 11.98719093514919, 48.40948203088843 11.9871841223383, 48.40948584106997 11.98715713931561)), ((48.40942283063789 11.98708152784348, 48.40942231430488 11.98705851449013, 48.40941793437656 11.98705752207279, 48.40942283063789 11.98708152784348)), ((48.40942349830988 11.9871066467309, 48.40943003259318 11.98710723681688, 48.40942888419734 11.98711437149286, 48.40942406805666 11.98711411668301, 48.40942349830988 11.9871066467309)))",shadow
58,58,5434,418,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40034974272868 12.00083136724567, 48.40037965977002 12.00083136724567, 48.40036178077627 12.0008084343586, 48.40034974272868 12.00083136724567)))",unknown
59,59,4694,104,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41079063200399 11.98640091569042, 48.41078863794272 11.98640606553173, 48.41078383973279 11.98640857339716, 48.41077986051229 11.98640721888161, 48.41079063200399 11.98640091569042)), ((48.41083379808934 11.98638195247269, 48.41082604439572 11.98638596237516, 48.41082227882465 11.98638228774881, 48.41083313933695 11.98637661487675, 48.41083379808934 11.98638195247269)), ((48.41077153708689 11.98641168475962, 48.41076993471622 11.9864169150672, 48.41076334719237 11.98642040193892, 48.41076032049222 11.98641812206125, 48.41077153708689 11.98641168475962)), ((48.41075315433452 11.98642237336254, 48.41075288727274 11.98642478735066, 48.41074665583127 11.98642814011192, 48.41074273892519 11.98642814011192, 48.41075315433452 11.98642237336254)))",tree
60,60,6017,1400,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40076590381186 11.98302498528481, 48.40081309401473 11.98295793005943, 48.4008148747771 11.98296597668648, 48.40076857495542 11.98303034970283, 48.40076590381186 11.98302498528481)), ((48.40074097313865 11.98294451901436, 48.40076234228712 11.98291367361069, 48.40076501343067 11.98291903802872, 48.40074453466339 11.98294988343239, 48.40074097313865 11.98294451901436)))",ladder
61,61,4696,104,2021-06-03 16:14:13,"MULTIPOLYGON (((48.41081146282266 11.98643565029717, 48.410817222455 11.98644165844536, 48.41081994648513 11.98644792140341, 48.41082012452632 11.98645328582144, 48.41081540643491 11.98645368815279, 48.41081262009036 11.98645187766171, 48.41080953997786 11.98645189107275, 48.41080986935405 11.986459106215, 48.41081002068906 11.98646189571238, 48.41080674473125 11.98646193594551, 48.41080713642186 11.98647346944428, 48.41080491090705 11.98647375107622, 48.41080393168053 11.98646019250965, 48.41080615719534 11.98645938784695, 48.41080758152482 11.98645201177216, 48.41080783968454 11.98644954413986, 48.41081153403913 11.98644954413986, 48.41081146282266 11.98643565029717)), ((48.41073568849426 11.98654508442497, 48.41074215138928 11.98654485643721, 48.41074430568762 11.98655412346935, 48.41074138581219 11.98655389548159, 48.41074138581219 11.98655991704083, 48.4107332315259 11.98656014502859, 48.4107330801909 11.98656246513939, 48.41072784578006 11.98656223715162, 48.41072796150683 11.98655313105202, 48.41073526119542 11.98654749841309, 48.41073568849426 11.98654508442497)), ((48.41077808010044 11.98642425090885, 48.41078083973881 11.9864241167984, 48.41078057267703 11.98643296808815, 48.41077816912104 11.9864331021986, 48.41077808010044 11.98642425090885)), ((48.41077742134806 11.9864087343297, 48.41077774182219 11.98641066552019, 48.41077806229632 11.98641404510355, 48.41077208011251 11.98641452790117, 48.41077218693722 11.98641694188929, 48.41076994361828 11.98641678095675, 48.41077133233953 11.98641179204798, 48.41077742134806 11.9864087343297)), ((48.41080679814361 11.98639199734545, 48.41080872098841 11.98639328480578, 48.4108009227845 11.98639923930979, 48.41079793169258 11.98639666438913, 48.41080679814361 11.98639199734545)), ((48.41079365870414 11.98639940024233, 48.41079429965241 11.98640310169077, 48.41078949254041 11.98640358448839, 48.41079077443695 11.9864008486352, 48.41079365870414 11.98639940024233)), ((48.4108176586559 11.98646021933174, 48.41082107704666 11.98646038026428, 48.41082118387137 11.98646955341911, 48.41083563191354 11.98647018373823, 48.41084382180806 11.98648354113913, 48.41083783962424 11.98649087698078, 48.41083474170762 11.98648553938484, 48.41081524619784 11.98648453355646, 48.41081281593566 11.98648686707831, 48.41081059932291 11.9864862099371, 48.41081192572974 11.98647652716255, 48.41081831740829 11.98647591025448, 48.4108176586559 11.98646021933174)), ((48.41083122539421 11.98649774343586, 48.41083435891907 11.98650560230827, 48.41083382479551 11.98651297838306, 48.41083151026011 11.98650479764557, 48.41083122539421 11.98649774343586)))",shadow
