,Unnamed: 0,id,pv_area_id,obstacle,type,geometry,Labeler,haus
129,130,132,31,"MULTIPOLYGON (((48.40418058678272 11.99382536257815, 48.40418948999454 11.99381999816012, 48.40419305127882 11.99382938589168, 48.40418423327574 11.99383288621902, 48.40418058678272 11.99382536257815)), ((48.40417079324794 11.99379049386096, 48.40417613517624 11.99378512944293, 48.40417969646145 11.99379451717448, 48.40417257389076 11.99379988159251, 48.40417079324794 11.99379049386096)), ((48.40415298681619 11.99374891962123, 48.40415921906803 11.9937435552032, 48.40416278035442 11.99375294293475, 48.40415565778136 11.99375696624827, 48.40415298681619 11.99374891962123)), ((48.40407855586545 11.99388034786296, 48.4040856784493 11.99387498344493, 48.40409191070935 11.99388839449, 48.40408478812638 11.99389375890803, 48.40407855586545 11.99388034786296)), ((48.40412841393155 11.99394606198382, 48.40413375586429 11.99393935646129, 48.40413998811847 11.99395142640185, 48.4041328655422 11.99395813192439, 48.40412841393155 11.99394606198382)), ((48.4040954720005 11.99381195153308, 48.4041034849046 11.99380524601054, 48.40410704619491 11.9938159748466, 48.40409992361404 11.99382402147365, 48.4040954720005 11.99381195153308)))",window,"MULTIPOLYGON (((4499650.334673551 5362928.239972928, 4499649.937560071 5362929.230023955, 4499650.632662661 5362929.625982513, 4499650.891758378 5362928.645416575, 4499650.334673551 5362928.239972928)), ((4499647.752890537 5362927.151135629, 4499647.35574857 5362927.745178062, 4499648.050851522 5362928.141136406, 4499648.447979142 5362927.349089566, 4499647.752890537 5362927.151135629)), ((4499644.674559496 5362925.171315162, 4499644.277424981 5362925.864360295, 4499644.972528378 5362926.260318393, 4499645.270359355 5362925.468278349, 4499644.674559496 5362925.171315162)), ((4499654.405008893 5362916.894012441, 4499654.007879709 5362917.686060316, 4499655.000894099 5362918.379006085, 4499655.398023374 5362917.586958377, 4499654.405008893 5362916.894012441)), ((4499659.270929603 5362922.437799491, 4499658.774489711 5362923.031848644, 4499659.668206207 5362923.72480162, 4499660.164632149 5362922.932747967, 4499659.270929603 5362922.437799491)), ((4499649.34102407 5362918.775423418, 4499648.844606466 5362919.666480982, 4499649.639006744 5362920.062432874, 4499650.23472806 5362919.270370645, 4499649.34102407 5362918.775423418)))",1,25.0
130,131,133,31,"MULTIPOLYGON (((48.40413624876539 11.99378378833842, 48.40414337134117 11.99377842392039, 48.40414871327235 11.99378647054744, 48.40414070037534 11.99379585827899, 48.40413624876539 11.99378378833842)), ((48.40414515198493 11.99385754908633, 48.40415583584637 11.99384816135478, 48.40415939713304 11.99385889019084, 48.40414871327235 11.99386425460887, 48.40414515198493 11.99385754908633)))",chimney,"MULTIPOLYGON (((4499647.25612892 5362923.309883099, 4499646.859001183 5362924.101930588, 4499647.454822683 5362924.695900958, 4499648.149832377 5362923.804829603, 4499647.25612892 5362923.309883099)), ((4499652.717501211 5362924.299510713, 4499652.022512263 5362925.487588286, 4499652.816911504 5362925.883540221, 4499653.214011493 5362924.695484225, 4499652.717501211 5362924.299510713)))",1,25.0
131,132,134,31,"MULTIPOLYGON (((48.40414283714597 11.99377171839786, 48.40416776615362 11.99375026072574, 48.404170437118 11.99375696624827, 48.40414639843353 11.99377708281589, 48.40414283714597 11.99377171839786)))",ladder,"MULTIPOLYGON (((4499646.362514998 5362924.042565225, 4499644.773976376 5362926.814745491, 4499645.270479741 5362927.111715876, 4499646.759729384 5362924.438545441, 4499646.362514998 5362924.042565225)))",1,25.0
132,133,162,37,"MULTIPOLYGON (((48.40080297550857 11.99693448087094, 48.40082256387319 11.99701360603687, 48.40081455045222 11.9970176293504, 48.4008172215927 11.99702969929096, 48.40080564664966 11.9970364048135, 48.40079407170398 11.9970001949918, 48.40076468913777 11.99702299376843, 48.40076101110916 11.99702471494675, 48.40074866227631 11.99697471400616, 48.40080297550857 11.99693448087094)))",pvmodule,"MULTIPOLYGON (((4499880.523987725 5362552.643368902, 4499886.382924091 5362554.821377878, 4499886.680805243 5362553.930290231, 4499887.574539949 5362554.227289057, 4499888.07101498 5362552.940160354, 4499885.389797802 5362551.653128763, 4499887.077846861 5362548.385786506, 4499887.205280102 5362547.976792216, 4499883.50288512 5362546.603737956, 4499880.523987725 5362552.643368902)))",2,5.0
133,134,135,31,"MULTIPOLYGON (((48.40409351328974 11.99383877362323, 48.40412823586643 11.99386023129535, 48.40412734554424 11.99387498344493, 48.40412111328851 11.99388437117648, 48.40411577135444 11.99389778222156, 48.40413802940942 11.99388839449, 48.40414070037534 11.9939058288486, 48.40415049391593 11.9939058288486, 48.40415138423771 11.99393533314776, 48.40416651970556 11.99396617855144, 48.40415049391593 11.99397958959651, 48.40413981005338 11.99395142640185, 48.40413357779918 11.99393935646129, 48.40412823586643 11.99394606198382, 48.40413357779918 11.99395679081988, 48.40413989521742 11.99395224452019, 48.40415057907995 11.99398040771484, 48.40409778683822 11.9940318926723, 48.40406751585713 11.99395410861087, 48.40404080615294 11.99389107669902, 48.40407018682678 11.99386157239985, 48.40408443199585 11.99389375890803, 48.40409155457888 11.99388839449, 48.4040862126417 11.99387498344493, 48.40407828494313 11.99387982487679, 48.40407027203506 11.99386104941368, 48.40409351328974 11.99383877362323)), ((48.40407641908874 11.99377842392039, 48.40409066425608 11.99378512944293, 48.40409600619278 11.99375964845729, 48.40411292232202 11.99374221409869, 48.4041316190899 11.99378647054744, 48.40411559328927 11.993798540488, 48.40409778683822 11.99380122269702, 48.40408087070396 11.99380390490603, 48.40407641908874 11.99377842392039)), ((48.40408087070396 11.99380256380153, 48.40407641908874 11.99377842392039, 48.40407196747311 11.99378512944293, 48.40408087070396 11.99380256380153)), ((48.40420872093217 11.99387954319207, 48.40420694029061 11.99387015546052, 48.40420515964899 11.99385808551995, 48.40421139189439 11.99384735668389, 48.40422118542139 11.99386881435601, 48.40420872093217 11.99387954319207)))",tree,"MULTIPOLYGON (((4499651.326937597 5362918.557474357, 4499652.915958688 5362922.418452342, 4499654.008211972 5362922.319371569, 4499654.703237163 5362921.626305353, 4499655.696158867 5362921.03222022, 4499655.001260964 5362923.507328388, 4499656.292135078 5362923.804243136, 4499656.292212736 5362924.893268473, 4499658.476739575 5362924.99211541, 4499660.7606744 5362926.674992613, 4499661.75351228 5362924.892881659, 4499659.668204808 5362923.705001082, 4499658.774488308 5362923.012048103, 4499659.270928201 5362922.417998949, 4499660.065341354 5362923.011956764, 4499659.728779568 5362923.714466896, 4499661.814087024 5362924.902347495, 4499665.625661843 5362919.031671673, 4499659.866229371 5362915.665993364, 4499655.199080712 5362912.696250743, 4499653.014791057 5362915.963489112, 4499655.398020544 5362917.547357258, 4499655.000891266 5362918.339404973, 4499654.007883969 5362917.745461617, 4499654.366284403 5362916.863889107, 4499652.976069401 5362915.972966912, 4499651.326937597 5362918.557474357)), ((4499646.858457905 5362916.656952117, 4499647.355055856 5362918.240954679, 4499645.468466384 5362918.835106924, 4499644.177750539 5362920.716246855, 4499647.454684174 5362922.795056455, 4499648.34822213 5362921.01294918, 4499648.546671078 5362919.032887175, 4499648.745127354 5362917.151826921, 4499646.858457905 5362916.656952117)), ((4499648.645830864 5362917.151834134, 4499646.858457905 5362916.656952117, 4499647.354904325 5362916.1619037, 4499648.645830864 5362917.151834134)), ((4499654.346467498 5362931.368154473, 4499653.651379592 5362931.170199951, 4499652.757699139 5362930.972259792, 4499651.963379095 5362931.665332264, 4499653.552197068 5362932.754241821, 4499654.346467498 5362931.368154473)))",1,25.0
134,135,136,31,"MULTIPOLYGON (((48.404169368735 11.99378647054744, 48.40416847841352 11.99379585827899, 48.40414443972811 11.99379585827899, 48.40415067198099 11.99378512944293, 48.404169368735 11.99378647054744)), ((48.40412770167107 11.99379049386096, 48.40413215328181 11.99379585827899, 48.40413660489215 11.99382133926463, 48.40413571457011 11.99384279693675, 48.40412770167107 11.99384413804126, 48.40412770167107 11.99382670368266, 48.40412503070446 11.99381329263759, 48.4041214694154 11.99381463374209, 48.40412414038222 11.99382938589168, 48.40411879844845 11.9938334092052, 48.40411434683656 11.99383743251872, 48.4041179081261 11.99385084356379, 48.4040938694168 11.99383743251872, 48.40408941780271 11.99383072699618, 48.40410722425671 11.9938159748466, 48.40410277264378 11.99380524601054, 48.40409654038505 11.99381061042857, 48.40409929664971 11.99382081627846, 48.40408861277643 11.99383020401001, 48.40408051457339 11.99380524601054, 48.40412770167107 11.99379049386096)))",shadow,"MULTIPOLYGON (((4499647.454990048 5362926.992753869, 4499648.150057076 5362926.893701004, 4499648.149862625 5362924.220639379, 4499647.355542199 5362924.91371332, 4499647.454990048 5362926.992753869)), ((4499647.752541631 5362922.359424333, 4499648.149763239 5362922.854407094, 4499650.036430513 5362923.349281793, 4499651.62516549 5362923.250164649, 4499651.724397619 5362922.359136514, 4499650.433544422 5362922.359229752, 4499649.440558888 5362922.062294651, 4499649.539826581 5362921.666278063, 4499650.632108588 5362921.963206025, 4499650.929954887 5362921.369170391, 4499651.227808398 5362920.874137079, 4499652.220801177 5362921.270074911, 4499651.22764399 5362918.597082258, 4499650.731125877 5362918.10210609, 4499649.639008179 5362920.082233049, 4499648.844600714 5362919.587278768, 4499649.241736227 5362918.894233196, 4499649.997407787 5362919.200670439, 4499650.692397082 5362918.012591313, 4499648.844420969 5362917.112218584, 4499647.752541631 5362922.359424333)))",1,25.0
135,136,137,32,"MULTIPOLYGON (((48.39561661736793 11.99551957245606, 48.39562017925245 11.99552359576959, 48.39562017925245 11.99552896018761, 48.39561483642558 11.99553030129212, 48.39561661736793 11.99551957245606)))",unknown,"MULTIPOLYGON (((4499775.727287944 5361975.933909277, 4499776.025246719 5361976.32996933, 4499776.422498553 5361976.329949408, 4499776.521781747 5361975.7358319, 4499775.727287944 5361975.933909277)))",2,0.0
136,137,138,32,"MULTIPOLYGON (((48.3956557980838 11.99547933932084, 48.39568162172097 11.99548604484338, 48.39567895031084 11.9955075025155, 48.39565312667234 11.99550079699296, 48.3956557980838 11.99547933932084)), ((48.3956709360796 11.99557858105439, 48.3956709360796 11.99560137983102, 48.39564600290767 11.995598697622, 48.39564956479014 11.99557589884538, 48.3956709360796 11.99557858105439)))",dormer,"MULTIPOLYGON (((4499772.74812015 5361980.290883367, 4499773.244830118 5361983.16239921, 4499774.833820571 5361982.865263005, 4499774.337111382 5361979.993746878, 4499772.74812015 5361980.290883367)), ((4499780.09735723 5361981.97383238, 4499781.785675848 5361981.973749112, 4499781.5869137 5361979.201235957, 4499779.898613866 5361979.597394074, 4499780.09735723 5361981.97383238)))",2,0.0
137,138,139,32,"MULTIPOLYGON (((48.39563887914203 11.99555175896424, 48.3956468933783 11.99555310006875, 48.3956468933783 11.99556517000932, 48.39563709820045 11.9955624878003, 48.39563887914203 11.99555175896424)), ((48.39564333149567 11.99561076756257, 48.39565134573125 11.99561076756257, 48.39565134573125 11.99562551971215, 48.39564066008352 11.99562686081666, 48.39564333149567 11.99561076756257)))",chimney,"MULTIPOLYGON (((4499778.110922444 5361978.40925841, 4499778.210279748 5361979.300421814, 4499779.104095908 5361979.300377371, 4499778.905415983 5361978.211181452, 4499778.110922444 5361978.40925841)), ((4499782.480715306 5361978.904135938, 4499782.480759017 5361979.795304214, 4499783.573200895 5361979.795250737, 4499783.672455761 5361978.607021485, 4499782.480715306 5361978.904135938)))",2,0.0
138,139,140,33,"MULTIPOLYGON (((48.39750460456639 11.9959755522557, 48.39751172807079 11.99598091667373, 48.39750460456639 11.99598896330078, 48.39750104281381 11.99598225777824, 48.39750460456639 11.9959755522557)), ((48.39747700097738 11.99602114980896, 48.39748145317017 11.99602383201797, 48.39748234360869 11.99603321974952, 48.39747522010015 11.99603321974952, 48.39747700097738 11.99602114980896)))",unknown,"MULTIPOLYGON (((4499809.503310318 5362185.8730552, 4499809.900582509 5362186.66515848, 4499810.496403228 5362185.873011302, 4499809.999839267 5362185.476972755, 4499809.503310318 5362185.8730552)), ((4499812.879692093 5362182.80343728, 4499813.078332397 5362183.298504421, 4499813.77350206 5362183.397489272, 4499813.773467573 5362182.605367956, 4499812.879692093 5362182.80343728)))",2,1.0
139,140,141,33,"MULTIPOLYGON (((48.39747371629485 11.99588930426447, 48.39748885374974 11.99590539751856, 48.39746748322389 11.99594026623576, 48.39745323620171 11.99592417298167, 48.39747371629485 11.99588930426447)))",window,"MULTIPOLYGON (((4499803.116458279 5362182.438621501, 4499804.308246586 5362184.121825218, 4499806.890182606 5362181.745345106, 4499805.698399018 5362180.161155363, 4499803.116458279 5362182.438621501)))",2,1.0
140,141,142,33,"MULTIPOLYGON (((48.39747549717213 11.99583297787516, 48.3975182382081 11.99588930426447, 48.3974122759906 11.99606633005946, 48.39737309662743 11.99601268587916, 48.39747549717213 11.99583297787516)))",pvmodule,"MULTIPOLYGON (((4499798.945474671 5362182.636842807, 4499803.11668312 5362187.389378067, 4499816.224998133 5362175.605990184, 4499812.25242846 5362171.249488263, 4499798.945474671 5362182.636842807)))",2,1.0
141,142,143,33,"MULTIPOLYGON (((48.39749597725635 11.99594428954928, 48.39750131988567 11.99595099507182, 48.3974933059415 11.99596842943041, 48.39748707287293 11.99596172390788, 48.39749597725635 11.99594428954928)), ((48.39744789356732 11.99600866256564, 48.39745412664071 11.99601536808817, 48.39744522224996 11.99603146134226, 48.3974389891755 11.99602207361071, 48.39744789356732 11.99600866256564)))",chimney,"MULTIPOLYGON (((4499807.18825232 5362184.913816866, 4499807.684825362 5362185.507885449, 4499808.975806676 5362184.616691846, 4499808.479229289 5362183.923607905, 4499807.18825232 5362184.913816866)), ((4499811.954864595 5362179.566786202, 4499812.451441939 5362180.259870975, 4499813.643111479 5362179.269666733, 4499812.947915357 5362178.576590409, 4499811.954864595 5362179.566786202)))",2,1.0
142,143,144,33,"MULTIPOLYGON (((48.39758601092397 11.9959322047006, 48.39757532568259 11.9959322047006, 48.3975682021871 11.99594829795469, 48.39756107869058 11.99595634458173, 48.39755128388128 11.99595634458173, 48.39754326994498 11.9959697556268, 48.39754148907007 11.99598316667188, 48.39754148907007 11.99599657771695, 48.39754950300666 11.99600596544851, 48.39758601092397 11.9959322047006)))",tree,"MULTIPOLYGON (((4499806.293813673 5362194.925438696, 4499806.293760376 5362193.737259082, 4499807.485434852 5362192.945085874, 4499808.081254574 5362192.152939308, 4499808.081206062 5362191.063774144, 4499809.074258528 5362190.172594708, 4499810.067341934 5362189.974520653, 4499811.060434126 5362189.974476854, 4499811.755637775 5362190.865581622, 4499806.293813673 5362194.925438696)))",2,1.0
143,144,145,33,"MULTIPOLYGON (((48.39750042944748 11.9959483128628, 48.39751111470459 11.9959483128628, 48.39751734777022 11.99595635948985, 48.39751289558057 11.99596708832591, 48.39749419637979 11.99596708832591, 48.39750042944748 11.9959483128628)), ((48.39745234576267 11.99601670919268, 48.39746125015218 11.99601805029719, 48.39745768839657 11.99602743802874, 48.39744967444553 11.99602877913325, 48.39745234576267 11.99601670919268)))",shadow,"MULTIPOLYGON (((4499807.486202345 5362185.40887919, 4499807.486255392 5362186.597060538, 4499808.082141934 5362187.290139642, 4499808.876594082 5362186.79502884, 4499808.87650176 5362184.715711389, 4499807.486202345 5362185.40887919)), ((4499812.550742664 5362180.061836201, 4499812.650095361 5362181.051983925, 4499813.345243716 5362180.655892759, 4499813.444514249 5362179.764751513, 4499812.550742664 5362180.061836201)))",2,1.0
144,145,146,34,"MULTIPOLYGON (((48.39876773789334 11.99614076632173, 48.39877575163676 11.99615685957582, 48.39876506664526 11.99616892951639, 48.39875883373251 11.9961528362623, 48.39876773789334 11.99614076632173)))",unknown,"MULTIPOLYGON (((4499821.74339183 5362326.330693223, 4499822.93511118 5362327.22175717, 4499823.828822907 5362326.033567694, 4499822.637111761 5362325.340528768, 4499821.74339183 5362326.330693223)))",2,2.0
