,id,pv_area_id,time_created,segment,gutter,azimuth,slope
76,750,239,2020-09-01 11:12:33,"MULTIPOLYGON (((48.39921653456646 11.98069246255944, 48.39926016454675 11.9806857570371, 48.39921465716412 11.98049702242648, 48.39918804149757 11.98057310425874, 48.39921653456646 11.98069246255944)))","MULTILINESTRING ((48.39921465716412 11.98049702242648, 48.39926016454675 11.9806857570371))",-8537337172739410.0,35.0
77,751,240,2020-09-01 11:12:35,"MULTIPOLYGON (((48.39927571820882 11.98045724739063, 48.399293526348 11.98051759709325, 48.3993692108692 11.9804719995405, 48.39939451929735 11.98039643958956, 48.39927571820882 11.98045724739063)))","MULTILINESTRING ((48.39939451929735 11.98039643958956, 48.39927571820882 11.98045724739063))",1.87420474784083e+16,35.0
78,752,240,2020-09-01 11:12:35,"MULTIPOLYGON (((48.399293526348 11.98051759709325, 48.39931133448105 11.98059538115438, 48.3993451699161 11.98057660569149, 48.3993692108692 11.9804719995405, 48.399293526348 11.98051759709325)))","MULTILINESTRING ((48.3993451699161 11.98057660569149, 48.39931133448105 11.98059538115438))",-1593207553658480.0,35.0
79,753,240,2020-09-01 11:12:35,"MULTIPOLYGON (((48.3993451699161 11.98057660569149, 48.3993611972198 11.98063159097609, 48.3994003750515 11.98060074557271, 48.3993692108692 11.9804719995405, 48.3993451699161 11.98057660569149)))","MULTILINESTRING ((48.3993451699161 11.98057660569149, 48.3993611972198 11.98063159097609))",9728453213247040.0,35.0
80,754,240,2020-09-01 11:12:35,"MULTIPOLYGON (((48.3994003750515 11.98060074557271, 48.3994386624488 11.98058733452784, 48.39939451929735 11.98039643958956, 48.3993692108692 11.9804719995405, 48.3994003750515 11.98060074557271)))","MULTILINESTRING ((48.39939451929735 11.98039643958956, 48.3994386624488 11.98058733452784))",-8590182872596400.0,35.0
81,755,244,2020-09-01 11:12:37,"MULTIPOLYGON (((48.39934212360333 11.98088410730567, 48.39931808263687 11.98079425330402, 48.3992388364088 11.98084655637926, 48.3992495213008 11.98088813061884, 48.39920945294465 11.98090958829071, 48.39922280906705 11.98095652694829, 48.39934212360333 11.98088410730567)))","MULTILINESTRING ((48.39931808263687 11.98079425330402, 48.3992388364088 11.98084655637926))",2.51094726863706e+16,35.0
82,756,244,2020-09-01 11:12:37,"MULTIPOLYGON (((48.39922280906705 11.98095652694829, 48.39924774048623 11.98107052083098, 48.39936883577504 11.98100212450185, 48.39934212360333 11.98088410730567, 48.39922280906705 11.98095652694829)))","MULTILINESTRING ((48.39936883577504 11.98100212450185, 48.39924774048623 11.98107052083098))",-1.58885278828264e+16,35.0
83,757,245,2020-09-01 11:12:39,"MULTIPOLYGON (((48.39952546328004 11.98075250909327, 48.39951210723712 11.98070557043568, 48.39948094312371 11.98071629927157, 48.39950498401321 11.98081285879575, 48.39952546328004 11.98075250909327)))","MULTILINESTRING ((48.39951210723712 11.98070557043568, 48.39952546328004 11.98075250909327))",-8307801313511370.0,35.0
84,758,245,2020-09-01 11:12:39,"MULTIPOLYGON (((48.39945868303121 11.98079006001906, 48.3994079299834 11.9808222465269, 48.39942306686279 11.98087589070701, 48.39954060012448 11.98081285879588, 48.39952546328004 11.98075250909327, 48.39950498401321 11.98081285879575, 48.39945868303121 11.98079006001906)))","MULTILINESTRING ((48.39945868303121 11.98079006001906, 48.3994079299834 11.9808222465269))",2405976084430940.0,35.0
85,759,245,2020-09-01 11:12:39,"MULTIPOLYGON (((48.39942306686279 11.98087589070701, 48.39944265575889 11.98096038029065, 48.39955840817105 11.98088930175251, 48.39954060012448 11.98081285879588, 48.39942306686279 11.98087589070701)))","MULTILINESTRING ((48.39955840817105 11.98088930175251, 48.39944265575889 11.98096038029065))",-1.56775678202328e+16,35.0
86,760,245,2020-09-01 11:12:39,"MULTIPOLYGON (((48.39948094312371 11.98071629927157, 48.39944799818308 11.98074714467499, 48.39945868303121 11.98079006001906, 48.39950498401321 11.98081285879575, 48.39948094312371 11.98071629927157)))","MULTILINESTRING ((48.39944799818308 11.98074714467499, 48.39945868303121 11.98079006001906))",9504523466319470.0,35.0
87,761,246,2020-09-01 11:12:41,"MULTIPOLYGON (((48.39936821968196 11.98089002421945, 48.39937623333085 11.98093293956351, 48.39942787681471 11.98090477636918, 48.3994189727694 11.98086722544312, 48.39936821968196 11.98089002421945)))","MULTILINESTRING ((48.3994189727694 11.98086722544312, 48.39936821968196 11.98089002421945))",1579805622865810.0,35.0
88,762,246,2020-09-01 11:12:41,"MULTIPOLYGON (((48.39937623333085 11.98093293956351, 48.39938780859917 11.9809785371166, 48.39943814912667 11.98095031574868, 48.39942787681471 11.98090477636918, 48.39937623333085 11.98093293956351)))","MULTILINESTRING ((48.39943814912667 11.98095031574868, 48.39938780859917 11.9809785371166))",-1590697175429200.0,35.0
89,763,247,2020-09-01 11:12:42,"MULTIPOLYGON (((48.39968640751326 11.98073254362113, 48.3996712707122 11.98067487612752, 48.39958579222293 11.98072449699374, 48.39960270985222 11.98078350559186, 48.39968640751326 11.98073254362113)))","MULTILINESTRING ((48.3996712707122 11.98067487612752, 48.39958579222293 11.98072449699374))",2.17972225911393e+16,35.0
90,764,247,2020-09-01 11:12:42,"MULTIPOLYGON (((48.39960270985222 11.98078350559186, 48.39961962747594 11.98085860744398, 48.39970421550873 11.98080764547324, 48.39968640751326 11.98073254362113, 48.39960270985222 11.98078350559186)))","MULTILINESTRING ((48.39970421550873 11.98080764547324, 48.39961962747594 11.98085860744398))",-1.57263584289759e+16,35.0
91,765,249,2020-09-01 11:12:44,"MULTIPOLYGON (((48.39921987943308 11.98131535972368, 48.39923323555276 11.98136498059027, 48.3993089201636 11.98132340635101, 48.39928576958894 11.98141057814349, 48.39931159138366 11.98150043214515, 48.39934809803611 11.98146958674177, 48.39929912569072 11.98126171554391, 48.39926529022506 11.9812885376338, 48.39921987943308 11.98131535972368)))","MULTILINESTRING ((48.39928576958894 11.98141057814349, 48.39931159138366 11.98150043214515))",9706954769839320.0,35.0
92,766,249,2020-09-01 11:12:44,"MULTIPOLYGON (((48.39934809803611 11.98146958674177, 48.3993863854728 11.9814588579059, 48.39933563235217 11.98125232781254, 48.39929912569072 11.98126171554391, 48.39934809803611 11.98146958674177)))","MULTILINESTRING ((48.39933563235217 11.98125232781254, 48.3993863854728 11.9814588579059))",-8512733990739010.0,35.0
93,767,249,2020-09-01 11:12:44,"MULTIPOLYGON (((48.39923323555276 11.98136498059027, 48.39924837248414 11.98142935360636, 48.39928576958894 11.98141057814349, 48.3993089201636 11.98132340635101, 48.39923323555276 11.98136498059027)))","MULTILINESTRING ((48.39928576958894 11.98141057814349, 48.39924837248414 11.98142935360636))",-1.61708833206206e+16,35.0
94,768,251,2020-09-01 11:12:46,"MULTIPOLYGON (((48.39957878862923 11.98102018453061, 48.39959748706386 11.98108858086023, 48.39977912864013 11.98098129250081, 48.39975775907633 11.98091289617118, 48.39957878862923 11.98102018453061)))","MULTILINESTRING ((48.39975775907633 11.98091289617118, 48.39957878862923 11.98102018453061))",2.2609251921597e+16,35.0
95,769,251,2020-09-01 11:12:46,"MULTIPOLYGON (((48.39959748706386 11.98108858086023, 48.39962419910143 11.98119721032493, 48.39973015671079 11.98113820172726, 48.3997639918673 11.98111406184637, 48.3997960462053 11.98109930969697, 48.3998049501845 11.98108992196549, 48.39977912864013 11.98098129250081, 48.39959748706386 11.98108858086023)))","MULTILINESTRING ((48.39973015671079 11.98113820172726, 48.39962419910143 11.98119721032493))",-1.59232867583676e+16,35.0
96,770,251,2020-09-01 11:12:46,"MULTIPOLYGON (((48.39973015671079 11.98113820172726, 48.39975958405131 11.98124669984458, 48.39979163839212 11.98122121885917, 48.3997639918673 11.98111406184637, 48.39973015671079 11.98113820172726)))","MULTILINESTRING ((48.39973015671079 11.98113820172726, 48.39975958405131 11.98124669984458))",9622262332274270.0,35.0
97,771,251,2020-09-01 11:12:46,"MULTIPOLYGON (((48.39979163839212 11.98122121885917, 48.39982280231523 11.98120914891877, 48.3997960462053 11.98109930969697, 48.3997639918673 11.98111406184637, 48.39979163839212 11.98122121885917)))","MULTILINESTRING ((48.3997960462053 11.98109930969697, 48.39982280231523 11.98120914891877))",-8524188362956450.0,35.0
98,772,254,2020-09-01 11:12:48,"MULTIPOLYGON (((48.39973221545441 11.98136725059941, 48.39976516021147 11.98149867884064, 48.39966988747864 11.98155768743834, 48.39963516185829 11.9814208947791, 48.39973221545441 11.98136725059941)))",,0.0,0.0
99,773,255,2020-09-01 11:12:48,"MULTIPOLYGON (((48.39990455561496 11.98131762762515, 48.39988585729317 11.98124520798202, 48.3998003791645 11.98129885216176, 48.39981106393854 11.98133103866982, 48.39976743443082 11.98135651965518, 48.39978257120323 11.98141150493978, 48.39980394075664 11.98148660679192, 48.39992681551289 11.98141686935831, 48.39990455561496 11.98131762762515)))",,,35.0
100,774,235,2020-09-01 11:12:49,"MULTIPOLYGON (((48.39929322756093 11.98017964098016, 48.39927541942161 11.98012599680005, 48.39925850168371 11.98013538453149, 48.39925137842387 11.98011929127746, 48.39919261149288 11.98015415999426, 48.39919884435253 11.98018366429332, 48.39915343350125 11.98020780417417, 48.39914363899849 11.98018098208411, 48.39912739708713 11.98019259170442, 48.3991534335014 11.9802601072497, 48.39929322756093 11.98017964098016)))","MULTILINESTRING ((48.39925137842387 11.98011929127746, 48.39919261149288 11.98015415999426))",2.23486624941391e+16,35.0
101,775,235,2020-09-01 11:12:49,"MULTIPOLYGON (((48.3991534335014 11.9802601072497, 48.39917925536336 11.98037007781889, 48.3993003508152 11.98030704590778, 48.39928410895364 11.98023818925803, 48.39930369790294 11.9802288015266, 48.39929322756093 11.98017964098016, 48.3991534335014 11.9802601072497)))","MULTILINESTRING ((48.3993003508152 11.98030704590778, 48.39917925536336 11.98037007781889))",-1.60862152635738e+16,35.0
102,776,236,2020-09-01 11:12:50,"MULTIPOLYGON (((48.39925198299126 11.97972413087857, 48.39926890073156 11.97977911616317, 48.39935259894183 11.97973217750594, 48.39937753029677 11.97965305234046, 48.39925198299126 11.97972413087857)))","MULTILINESTRING ((48.39937753029677 11.97965305234046, 48.39925198299126 11.97972413087857))",2.11739800351643e+16,35.0
103,777,236,2020-09-01 11:12:50,"MULTIPOLYGON (((48.39926890073156 11.97977911616317, 48.39928499935942 11.97985731557972, 48.39932766757471 11.97983276034343, 48.39935259894183 11.97973217750594, 48.39926890073156 11.97977911616317)))","MULTILINESTRING ((48.39932766757471 11.97983276034343, 48.39928499935942 11.97985731557972))",-158419179984271.0,35.0
104,778,236,2020-09-01 11:12:50,"MULTIPOLYGON (((48.39932766757471 11.97983276034343, 48.39934814691335 11.97990249777757, 48.39938554394475 11.97986762906067, 48.39935259894183 11.97973217750594, 48.39932766757471 11.97983276034343)))","MULTILINESTRING ((48.39934814691335 11.97990249777757, 48.39932766757471 11.97983276034343))",9739864946963670.0,35.0
105,779,236,2020-09-01 11:12:50,"MULTIPOLYGON (((48.39938554394475 11.97986762906067, 48.39942917378002 11.97985287691132, 48.39937753029677 11.97965305234046, 48.39935259894183 11.97973217750594, 48.39938554394475 11.97986762906067)))","MULTILINESTRING ((48.39937753029677 11.97965305234046, 48.39942917378002 11.97985287691132))",-8445120721669990.0,35.0
106,780,237,2020-09-01 11:12:52,"MULTIPOLYGON (((48.39939593628595 11.98009696401132, 48.39934785439318 11.98012646831019, 48.39935942966798 11.98017877138576, 48.39949031912871 11.98009696401167, 48.39947518226933 11.98005002535408, 48.39944936055811 11.98011439837004, 48.39939593628595 11.98009696401132)))","MULTILINESTRING ((48.39934785439318 11.98012646831019, 48.39939593628595 11.98009696401132))",2320681121947340.0,35.0
107,781,237,2020-09-01 11:12:52,"MULTIPOLYGON (((48.39935942966798 11.98017877138576, 48.39937723777795 11.98024984992438, 48.399445798942 11.98021498120761, 48.39945061478267 11.98023282484063, 48.39948052469124 11.98021498120774, 48.39947696307699 11.98019888795371, 48.39950723678981 11.9801760891773, 48.39949031912871 11.98009696401167, 48.39935942966798 11.98017877138576)))","MULTILINESTRING ((48.39950723678981 11.9801760891773, 48.39947696307699 11.98019888795371))",-1.51314080679694e+16,35.0
108,782,237,2020-09-01 11:12:52,"MULTIPOLYGON (((48.39947518226933 11.98005002535408, 48.39946983984722 11.98001649774153, 48.39948230549761 11.98001247442808, 48.39946397084069 11.97993778185043, 48.39940929235883 11.97995212472526, 48.39944936055811 11.98011439837004, 48.39947518226933 11.98005002535408)))","MULTILINESTRING ((48.39946397084069 11.97993778185043, 48.39948230549761 11.98001247442808))",-8514092150213840.0,35.0
109,783,237,2020-09-01 11:12:52,"MULTIPOLYGON (((48.39940929235883 11.97995212472526, 48.39936922412853 11.97998967565115, 48.39937812818253 11.98002320326371, 48.39939593628595 11.98009696401132, 48.39944936055811 11.98011439837004, 48.39940929235883 11.97995212472526)))","MULTILINESTRING ((48.39939593628595 11.98009696401132, 48.39936922412853 11.97998967565115))",95045823867474.0,35.0
110,784,241,2020-09-01 11:12:55,"MULTIPOLYGON (((48.39943843506593 11.9803707889031, 48.39945713355215 11.98043650302373, 48.3995693243236 11.98037078890358, 48.39955062587867 11.98030507478296, 48.39943843506593 11.9803707889031)))","MULTILINESTRING ((48.39955062587867 11.98030507478296, 48.39943843506593 11.9803707889031))",2.20227337406515e+16,35.0
111,785,241,2020-09-01 11:12:55,"MULTIPOLYGON (((48.39945713355215 11.98043650302373, 48.39947761283874 11.98053306254789, 48.39953281783022 11.98050087604006, 48.39955418748815 11.98044454965109, 48.3995906939666 11.98045930180075, 48.3995693243236 11.98037078890358, 48.39945713355215 11.98043650302373)))","MULTILINESTRING ((48.39953281783022 11.98050087604006, 48.39947761283874 11.98053306254789))",-1.58093533632952e+16,35.0
112,786,241,2020-09-01 11:12:55,"MULTIPOLYGON (((48.39953281783022 11.98050087604006, 48.39955694633323 11.98058358502485, 48.39955863949955 11.98058938893723, 48.39958535155709 11.98056793126531, 48.39955418748815 11.98044454965109, 48.39953281783022 11.98050087604006)))","MULTILINESTRING ((48.39953281783022 11.98050087604006, 48.39955694633323 11.98058358502485))",9729724522424220.0,35.0
113,787,241,2020-09-01 11:12:55,"MULTIPOLYGON (((48.39958535155709 11.98056793126531, 48.39961562520541 11.98055720242941, 48.3995906939666 11.98045930180075, 48.39955418748815 11.98044454965109, 48.39958535155709 11.98056793126531)))","MULTILINESTRING ((48.3995906939666 11.98045930180075, 48.39961562520541 11.98055720242941))",-8465257317597240.0,35.0
114,788,243,2020-09-01 11:12:57,"MULTIPOLYGON (((48.39901587033962 11.98099016875084, 48.39906217172516 11.98116987675415, 48.39909244568454 11.98106124728968, 48.39907463747509 11.9810491773491, 48.39905171220845 11.98096372679227, 48.39901587033962 11.98099016875084)))","MULTILINESTRING ((48.39906217172516 11.98116987675415, 48.39901587033962 11.98099016875084))",9550571062292140.0,35.0
115,789,243,2020-09-01 11:12:57,"MULTIPOLYGON (((48.39906217172516 11.98116987675415, 48.39922422624048 11.98107868164866, 48.39920285644356 11.98100089758753, 48.39909244568454 11.98106124728968, 48.39906217172516 11.98116987675415)))","MULTILINESTRING ((48.39922422624048 11.98107868164866, 48.39906217172516 11.98116987675415))",-1.58976031562079e+16,35.0
116,790,243,2020-09-01 11:12:57,"MULTIPOLYGON (((48.39920285644356 11.98100089758753, 48.39918682908996 11.98093652457141, 48.39909778814591 11.98098882764663, 48.39907463747509 11.9810491773491, 48.39909244568454 11.98106124728968, 48.39920285644356 11.98100089758753)))","MULTILINESTRING ((48.39918682908996 11.98093652457141, 48.39909778814591 11.98098882764663))",2209416682158280.0,35.0
117,791,243,2020-09-01 11:12:57,"MULTIPOLYGON (((48.39909778814591 11.98098882764663, 48.3990915552739 11.9809620055566, 48.39905171220845 11.98096372679227, 48.39907463747509 11.9810491773491, 48.39909778814591 11.98098882764663)))","MULTILINESTRING ((48.3990915552739 11.9809620055566, 48.39909778814591 11.98098882764663))",-8584122895845200.0,35.0
118,792,248,2020-09-01 11:12:59,"MULTIPOLYGON (((48.39958824048457 11.98074241523436, 48.3995330355532 11.98077326063768, 48.39954104917614 11.98081349377275, 48.39959981570462 11.98077728395144, 48.39958824048457 11.98074241523436)))","MULTILINESTRING ((48.39958824048457 11.98074241523436, 48.3995330355532 11.98077326063768))",2.08483049559923e+16,35.0
119,793,248,2020-09-01 11:12:59,"MULTIPOLYGON (((48.39954104917614 11.98081349377275, 48.39955351480925 11.98086311463933, 48.39961139092212 11.98082824592252, 48.39959981570462 11.98077728395144, 48.39954104917614 11.98081349377275)))","MULTILINESTRING ((48.39961139092212 11.98082824592252, 48.39955351480925 11.98086311463933))",-1.57263606702142e+16,35.0
120,794,250,2020-09-01 11:13:00,"MULTIPOLYGON (((48.39937004294912 11.98118103094451, 48.39939141267582 11.98124942727415, 48.39952408285981 11.98118103094508, 48.39950271318882 11.98110056467494, 48.39937004294912 11.98118103094451)))","MULTILINESTRING ((48.39950271318882 11.98110056467494, 48.39937004294912 11.98118103094451))",2290707532601490.0,35.0
